order_id,order_purchase_timestamp,order_approved_at,seller_dispatch_time,customer_delivery_time
4a2e973e166e4,28/05/2021 22:18,30/05/2021 13:08,Fast,Fast
f7fad6e941ba4,17/12/2021 12:30,17/12/2021 12:39,Fast,Fast
0a308bbd6a5be,28/02/2021 22:12,28/02/2021 22:25,Fast,Fast
57d9f3ff34a1c,16/11/2021 17:04,16/11/2021 17:15,Delay,Fast
08597fda0a9fc,23/10/2021 13:31,23/10/2021 13:49,Delay,Fast
b888602afdab2,30/01/2022 20:53,30/01/2022 21:13,Fast,Fast
093fb7f28d546,08/05/2021 13:13,08/05/2021 13:25,Fast,Fast
36294552d98e6,11/03/2021 19:12,11/03/2021 19:12,Fast,Fast
8099ad10314ba,20/05/2021 19:31,21/05/2021 09:32,Fast,Fast
7436f9e59e085,22/08/2021 15:19,22/08/2021 16:20,Fast,Fast
246b810427549,31/01/2022 22:26,31/01/2022 22:48,Fast,Fast
153021c7f74a5,17/06/2021 20:49,17/06/2021 21:05,Delay,Fast
f43fb0732699f,23/11/2021 18:15,23/11/2021 20:13,Fast,Fast
1174bfdb61511,03/01/2022 23:00,04/01/2022 00:56,Fast,Fast
07863192730c2,29/01/2022 12:54,30/01/2022 03:47,Fast,Fast
1bfa850daf3ee,02/11/2021 10:32,02/11/2021 10:50,Fast,Fast
5c51a7082f748,17/01/2022 13:01,17/01/2022 13:12,Delay,Fast
67bd0951a8b5b,08/09/2021 16:31,08/09/2021 16:45,Fast,Fast
5330597d3f8f2,02/09/2021 22:37,02/09/2021 22:50,Fast,Fast
73bd0b11597af,26/11/2021 19:15,26/11/2021 19:34,Fast,Fast
4cc9526fa53ee,14/10/2021 23:14,17/10/2021 04:08,Fast,Fast
959c17dea8952,23/10/2021 10:35,23/10/2021 10:50,Fast,Fast
eb25b5052fece,12/07/2021 17:17,12/07/2021 17:30,Fast,Fast
bd894b188814f,27/11/2021 07:03,27/11/2021 07:16,Fast,Fast
e4bf4c21129f7,17/07/2021 15:13,17/07/2021 15:25,Fast,Fast
086fbdbc57e9c,15/01/2022 11:54,15/01/2022 12:38,Fast,Fast
c334dfb2cc28d,25/06/2021 14:52,25/06/2021 15:02,Fast,Fast
1234a800d60b3,11/09/2021 12:52,12/09/2021 13:04,Fast,Fast
bb1e193030101,15/09/2021 15:19,15/09/2021 15:31,Fast,Fast
538c04597c05e,21/07/2021 21:16,25/07/2021 03:35,Delay,Fast
3cc541420c807,14/10/2021 06:56,17/10/2021 04:09,Fast,Fast
b7db454772966,19/12/2021 15:54,19/12/2021 16:10,Fast,Fast
60b93759d460b,03/08/2021 17:18,03/08/2021 17:35,Fast,Fast
5393e8d287df1,26/08/2021 18:39,26/08/2021 18:45,Fast,Fast
243e51ebdb883,04/01/2022 08:58,04/01/2022 09:06,Fast,Fast
b29cb976705d1,17/05/2021 20:31,17/05/2021 20:45,Delay,Fast
6a946610968a3,31/01/2021 09:57,01/02/2021 04:33,Fast,Fast
6ee89d641af71,12/11/2021 12:05,12/11/2021 12:15,Fast,Fast
fb1ede978e7f8,25/12/2021 16:55,25/12/2021 17:08,Fast,Fast
2965ef97246f5,07/09/2021 12:09,09/09/2021 11:04,Fast,Fast
1d21d8cf2fd94,05/08/2021 09:55,05/08/2021 10:05,Delay,Fast
f09f0671b48c3,08/03/2021 18:40,08/03/2021 18:40,Fast,Fast
9df586a27a3ae,10/01/2022 14:50,10/01/2022 15:12,Fast,Fast
1a271ff017ac5,16/05/2021 16:35,16/05/2021 16:45,Fast,Fast
b4a980eab3ea9,26/04/2021 12:32,26/04/2021 13:10,Fast,Fast
50103bd703bfb,17/08/2021 07:15,18/08/2021 02:26,Fast,Fast
8df2f7f71f27d,11/01/2022 17:49,11/01/2022 18:20,Fast,Fast
d7154190f8851,09/01/2022 20:23,10/01/2022 10:32,Fast,Fast
c0fb1f8165488,28/08/2021 08:47,28/08/2021 08:55,Delay,Fast
ad3653c66e86e,29/05/2021 23:13,29/05/2021 23:25,Fast,Fast
ee9b8c88fcf49,30/12/2021 18:04,02/01/2022 17:28,Fast,Fast
4a44bd34c0b90,20/12/2021 11:49,21/12/2021 02:11,Delay,Fast
9fc1a6996bba0,06/03/2021 15:44,06/03/2021 15:55,Fast,Fast
51bfb37083559,28/11/2021 20:15,28/11/2021 20:31,Delay,Fast
7a353167f0745,01/12/2021 23:36,01/12/2021 23:55,Fast,Fast
b3bdfd8c6ce29,27/09/2021 17:23,29/09/2021 02:14,Fast,Fast
06bcb1d3246f3,04/01/2022 10:19,04/01/2022 10:29,Fast,Fast
7a8f03f9534b1,02/06/2021 22:57,03/06/2021 00:00,Fast,Fast
304d003c44cc1,12/03/2021 18:58,12/03/2021 18:58,Fast,Fast
00137e6413108,24/11/2021 16:50,25/11/2021 06:30,Fast,Fast
b4c434ec3e609,14/01/2022 18:27,16/01/2022 03:34,Fast,Fast
304a86fef0ceb,27/07/2021 22:29,27/07/2021 22:45,Fast,Fast
9e40922e85245,06/12/2021 16:39,06/12/2021 16:52,Fast,Fast
d36a353af82fc,13/01/2022 09:01,13/01/2022 09:29,Fast,Fast
ca593dd73e545,26/01/2022 11:56,26/01/2022 12:21,Fast,Fast
90cd8e6c933fd,18/08/2021 10:41,19/08/2021 02:10,Fast,Fast
26d90307f5638,17/01/2022 09:55,17/01/2022 10:10,Fast,Fast
e32360160e268,25/10/2021 11:52,25/10/2021 12:07,Fast,Fast
3ef065c4fcb82,19/05/2021 18:24,19/05/2021 18:45,Fast,Fast
62bb098f771e1,13/09/2021 20:32,13/09/2021 20:44,Fast,Fast
5d7d6a9f503a6,10/01/2022 16:14,11/01/2022 16:09,Fast,Fast
2a21645f3d648,07/12/2021 16:01,07/12/2021 16:11,Fast,Delay
43f155c65c146,28/08/2021 20:03,29/08/2021 04:35,Fast,Delay
148a2bd36b05f,24/11/2021 13:39,24/11/2021 16:16,Delay,Fast
a7c0c51f86a4d,18/02/2021 07:45,01/03/2021 10:51,Delay,Fast
55c76b803f84c,10/11/2021 11:30,10/11/2021 11:47,Delay,Fast
3f4e041ea3fe8,31/05/2021 13:50,01/06/2021 03:55,Fast,Fast
0a6fa96af5901,27/01/2022 13:49,27/01/2022 13:58,Delay,Fast
e67c5e4541aff,16/11/2021 19:11,16/11/2021 19:35,Fast,Delay
03a013c9b43f4,21/01/2022 16:29,22/01/2022 13:53,Fast,Fast
ba6496a5a9bff,24/12/2021 13:32,24/12/2021 13:48,Fast,Fast
547bbdac85ba4,07/04/2021 16:44,07/04/2021 16:55,Fast,Fast
84b5c662e8221,23/10/2021 17:32,24/10/2021 03:35,Fast,Fast
8677117ea6ec4,01/11/2021 12:31,01/11/2021 13:31,Fast,Fast
1a266340fed21,03/11/2021 17:45,03/11/2021 18:30,Delay,Fast
46119d0fd9790,26/09/2021 00:32,28/09/2021 02:56,Fast,Fast
580ae05a26b3b,30/08/2021 17:51,30/08/2021 18:07,Fast,Fast
f8cda4de55a79,05/02/2021 17:06,05/02/2021 17:15,Fast,Fast
bb1023825595a,18/01/2022 10:20,18/01/2022 10:31,Fast,Fast
483b5fa294a95,13/11/2021 14:54,13/11/2021 15:10,Fast,Fast
0dbfda70929e9,16/01/2021 00:05,16/01/2021 17:31,Fast,Fast
2c8739e79d8e2,11/05/2021 08:05,11/05/2021 08:15,Fast,Delay
f66a94b3269f9,04/01/2022 12:33,04/01/2022 12:48,Fast,Fast
0bc22ed3e5ce6,28/04/2021 13:05,28/04/2021 13:15,Fast,Fast
753ea0d6b554a,31/10/2021 17:29,01/11/2021 03:26,Fast,Fast
01b6bbcd8fa8e,25/06/2021 22:18,25/06/2021 22:30,Fast,Fast
938432429ddf1,03/01/2022 17:29,03/01/2022 17:46,Fast,Fast
a53de1bee020c,12/10/2021 21:34,12/10/2021 21:49,Fast,Fast
32ee7f169b74e,19/09/2021 14:54,19/09/2021 15:10,Fast,Fast
ca3a52fe15f1e,12/05/2021 13:13,13/05/2021 03:10,Fast,Fast
fe721d634719f,26/09/2021 18:06,26/09/2021 18:26,Fast,Fast
91bf2a587914a,05/12/2021 17:39,05/12/2021 18:30,Delay,Delay
974da468f3afa,20/01/2022 10:09,20/01/2022 10:19,Fast,Fast
e0f4a075783c7,13/01/2022 20:48,13/01/2022 20:57,Fast,Fast
bbd1b9e0f93b5,22/11/2021 19:01,24/11/2021 19:12,Fast,Delay
a220555b475ad,25/10/2021 18:46,25/10/2021 19:07,Fast,Fast
a7f339aea5a93,20/10/2021 18:33,21/10/2021 03:05,Fast,Fast
8a4f6653bc464,28/09/2021 21:44,28/09/2021 21:56,Fast,Fast
ee65c3e662e66,25/05/2021 19:46,25/05/2021 19:55,Fast,Fast
4f7324f70c537,10/07/2021 16:47,10/07/2021 17:03,Fast,Fast
614268ef0c5c6,19/07/2021 14:31,21/07/2021 02:50,Fast,Fast
b7bc989ba0bf5,10/12/2021 09:29,10/12/2021 09:50,Delay,Fast
752b45504d3f0,10/08/2021 12:47,10/08/2021 13:03,Fast,Fast
3f1c414eedb40,27/05/2021 13:26,27/05/2021 13:42,Fast,Fast
acefb3ecf1f87,12/06/2021 13:39,14/06/2021 02:31,Fast,Fast
bf444064a90ea,06/01/2021 21:30,10/01/2021 03:10,Fast,Fast
95eeeb2d5ea73,06/01/2022 18:04,06/01/2022 18:12,Delay,Fast
825ace7c66aa0,22/06/2021 16:23,22/06/2021 16:35,Fast,Fast
b168310c9008f,30/01/2022 11:45,31/01/2022 13:32,Fast,Fast
e4b7beb0cc09b,04/04/2021 15:17,04/04/2021 16:22,Fast,Fast
659e024d6e5ff,01/06/2021 17:56,01/06/2021 19:02,Fast,Fast
532e861c18c33,10/09/2021 21:12,12/09/2021 04:45,Fast,Fast
7b306f1916343,14/02/2021 15:44,14/02/2021 15:55,Fast,Fast
695a00d3e71f8,24/11/2021 14:22,24/11/2021 16:32,Fast,Fast
2b29dd8670baa,14/12/2021 19:54,14/12/2021 20:17,Fast,Fast
521e9341ec756,09/09/2021 18:40,09/09/2021 18:55,Fast,Fast
9df520d12f9fd,04/07/2021 22:08,05/07/2021 17:43,Fast,Fast
76d4496d44bdb,19/03/2021 01:23,19/03/2021 01:23,Fast,Fast
4edad060c544a,21/12/2021 14:43,22/12/2021 02:51,Fast,Fast
122a6dc1dc226,05/11/2021 21:14,07/11/2021 07:30,Delay,Fast
73463eff6e689,16/04/2021 18:15,18/04/2021 04:05,Fast,Fast
b2b8968d0b666,17/05/2021 23:17,18/05/2021 02:26,Fast,Fast
b9555b2af95c5,30/03/2021 19:48,07/04/2021 10:35,Fast,Delay
638a96964842d,02/04/2021 17:06,04/04/2021 05:50,Fast,Fast
e3986850b4579,24/11/2021 00:35,24/11/2021 01:10,Fast,Delay
031494fc34713,26/11/2021 15:44,26/11/2021 15:55,Fast,Delay
30d7ab04fe784,22/08/2021 12:49,22/08/2021 13:07,Fast,Fast
2b26d42cf1f29,29/05/2021 14:21,29/05/2021 14:30,Fast,Fast
ef5d474c8356c,29/03/2021 20:01,30/03/2021 10:22,Fast,Fast
7cd0dae488314,27/09/2021 00:07,27/09/2021 00:49,Fast,Fast
349d8974f4d34,17/11/2021 21:52,22/11/2021 02:48,Fast,Fast
9e3796182f918,12/09/2021 19:20,12/09/2021 19:30,Fast,Fast
adff48c5eb9b2,13/03/2021 19:41,13/03/2021 19:41,Fast,Fast
3df3e25819a2a,20/11/2021 17:11,20/11/2021 17:26,Fast,Fast
6ea715da2037d,21/07/2021 15:23,21/07/2021 16:03,Fast,Fast
274c630d9dea9,04/05/2021 13:48,04/05/2021 14:02,Fast,Fast
fe5b3fb914ef5,04/12/2021 17:08,04/12/2021 18:30,Fast,Fast
b8845559543f3,24/01/2022 20:25,24/01/2022 20:37,Fast,Fast
d330602b6c00e,26/12/2021 10:01,26/12/2021 10:13,Fast,Fast
6f212d0ad1e8d,19/04/2021 15:46,19/04/2021 16:22,Fast,Fast
19421ebcea60d,07/03/2021 21:47,07/03/2021 21:55,Fast,Fast
6bf1362fb14b3,11/01/2022 13:24,11/01/2022 13:33,Fast,Fast
21508efd809b1,02/04/2021 15:39,04/04/2021 06:02,Delay,Fast
56a91c6c34866,14/11/2021 21:40,14/11/2021 21:51,Fast,Fast
4c775e4e2f37a,04/02/2021 02:17,04/02/2021 02:25,Fast,Fast
ac0463df592d8,17/10/2021 00:40,17/10/2021 01:06,Fast,Fast
876750adea8e0,26/08/2021 09:52,26/08/2021 10:05,Fast,Fast
e63b24f8f2f35,30/04/2021 18:25,03/05/2021 11:33,Delay,Delay
d549f86429091,17/02/2021 16:16,17/02/2021 16:30,Fast,Fast
471f148a32eec,21/07/2021 13:59,21/07/2021 14:15,Fast,Fast
c45f7f660c375,24/11/2021 15:57,24/11/2021 19:35,Fast,Fast
467e12a2cddfd,18/08/2021 05:17,18/08/2021 05:30,Fast,Fast
e35a9e237b272,23/09/2021 10:45,23/09/2021 11:04,Fast,Fast
b1c2e6ecb08e0,29/01/2022 12:54,29/01/2022 13:17,Fast,Fast
9d61195dc7004,01/03/2021 20:11,01/03/2021 20:25,Fast,Fast
10a06513ef60d,20/07/2021 11:32,21/07/2021 02:50,Fast,Fast
b3c34fc46d900,12/09/2021 21:28,12/09/2021 21:44,Fast,Fast
8c5c95848d786,20/01/2022 12:38,20/01/2022 12:50,Fast,Fast
6e4331b112d56,16/04/2021 20:18,16/04/2021 20:30,Fast,Fast
df1ca8edd99aa,15/12/2021 12:25,15/12/2021 12:33,Fast,Fast
2c84b2dee5be6,24/11/2021 00:12,24/11/2021 12:56,Delay,Fast
ccfed259b309f,21/03/2021 21:37,21/03/2021 21:37,Fast,Fast
92e298ee44f38,16/01/2022 21:26,16/01/2022 21:38,Fast,Fast
e85fad74e57ad,18/12/2021 13:33,18/12/2021 14:36,Fast,Fast
ac5d699d3e63c,03/10/2021 20:34,03/10/2021 20:50,Fast,Fast
701497ad2422a,20/08/2021 17:13,20/08/2021 17:30,Fast,Fast
75c14694ae5ff,16/11/2021 13:15,17/11/2021 03:46,Fast,Fast
ffea40290ba00,15/03/2021 17:16,15/03/2021 17:16,Fast,Delay
0b1bd79a86f9a,21/08/2021 21:09,23/08/2021 07:25,Fast,Fast
1bae2954d40fb,07/12/2021 12:03,07/12/2021 14:52,Fast,Fast
e4e3ba458709d,30/11/2021 13:37,30/11/2021 13:56,Fast,Fast
16fb522b20bd6,11/12/2021 19:55,13/12/2021 02:49,Fast,Fast
dcb296f336e9e,04/02/2021 18:12,07/02/2021 04:03,Fast,Fast
eb6319e157ee3,12/01/2022 10:46,13/01/2022 02:05,Fast,Fast
70ed9721ee1d5,08/12/2021 14:02,08/12/2021 14:14,Fast,Fast
4bff396b4cf18,12/07/2021 13:20,12/07/2021 14:10,Fast,Fast
5b685cfb0d62a,17/04/2021 19:27,17/04/2021 20:02,Fast,Fast
3c9035886ba3e,29/08/2021 18:24,29/08/2021 18:35,Fast,Fast
f8b8098632b75,06/11/2021 15:30,06/11/2021 23:31,Fast,Fast
6fd30bfdb5ba7,23/12/2021 15:16,23/12/2021 15:30,Fast,Fast
c9f23dbd72b38,12/12/2021 08:11,12/12/2021 10:32,Fast,Fast
61ce7eb6396d2,30/06/2021 15:52,30/06/2021 16:03,Delay,Fast
f01a2d63eb4ca,24/12/2021 15:09,24/12/2021 15:16,Fast,Fast
ab119724ebaf9,04/09/2021 20:42,04/09/2021 20:55,Fast,Fast
513ce81b60ec9,16/01/2022 19:37,16/01/2022 19:51,Fast,Fast
732cc3a19af0e,24/11/2021 16:39,24/11/2021 20:32,Fast,Fast
b4c9700efa7f3,07/12/2021 14:12,08/12/2021 02:54,Fast,Delay
adb46454977c7,04/08/2021 10:59,08/08/2021 04:25,Fast,Fast
1c8e00cd8e512,13/10/2021 01:39,14/10/2021 18:33,Fast,Fast
2def17fef83e2,29/05/2021 10:17,29/05/2021 10:30,Fast,Fast
0963c3e92a299,02/06/2021 18:49,02/06/2021 19:02,Delay,Fast
c4f7456093676,18/10/2021 23:22,18/10/2021 23:34,Fast,Fast
e4aa017306eed,27/04/2021 16:43,28/04/2021 11:44,Delay,Fast
a46a20c97117d,05/08/2021 16:05,05/08/2021 16:24,Fast,Fast
0b6528fdc1ba3,09/05/2021 04:33,09/05/2021 05:02,Fast,Fast
cb5b5d9ddffaa,18/07/2021 10:53,26/07/2021 15:55,Fast,Fast
2d5d287aa4fec,06/12/2021 20:35,06/12/2021 20:51,Fast,Fast
5e5e7f9015e48,09/07/2021 19:23,09/07/2021 19:35,Fast,Fast
c208899a867da,19/01/2022 13:54,19/01/2022 14:16,Delay,Fast
ce699ada1045d,25/09/2021 16:48,27/09/2021 14:56,Fast,Fast
ef8bdcfb66673,26/12/2021 10:34,26/12/2021 10:46,Fast,Fast
b771e618a6851,19/04/2021 09:25,20/04/2021 09:35,Fast,Fast
abad73d765347,25/11/2021 14:44,25/11/2021 14:56,Fast,Fast
f6cf201c2f891,22/01/2022 13:53,23/01/2022 03:52,Fast,Fast
b1bd04caa8468,08/01/2022 23:03,08/01/2022 23:15,Fast,Fast
92c55149644a5,21/10/2021 17:33,24/10/2021 03:56,Fast,Fast
86be4ad9af442,19/11/2021 13:22,19/11/2021 13:46,Fast,Fast
64c4cbc80f74c,05/07/2021 11:32,06/07/2021 03:25,Delay,Fast
ad70b6c1f4bed,06/06/2021 13:35,06/06/2021 13:50,Fast,Fast
7214d4a6d59fd,13/12/2021 20:13,13/12/2021 20:29,Fast,Fast
0bcb789107488,13/10/2021 04:55,13/10/2021 05:07,Delay,Fast
954d007267ee0,13/11/2021 16:07,14/11/2021 04:15,Fast,Delay
a0c0fc6d00d78,08/12/2021 09:13,12/12/2021 03:49,Fast,Fast
710e2cf2ab524,23/07/2021 12:03,23/07/2021 12:15,Fast,Fast
c184e6f774705,09/08/2021 10:32,10/08/2021 10:44,Fast,Fast
5fa652883469a,16/03/2021 07:51,16/03/2021 07:51,Fast,Fast
2036e91a01758,28/09/2021 20:46,28/09/2021 21:10,Fast,Fast
5b53d5eeecb76,24/01/2022 11:17,24/01/2022 15:15,Fast,Fast
0d47059a41807,01/08/2021 18:36,01/08/2021 18:45,Fast,Fast
b1e28e4ae6492,12/07/2021 23:57,13/07/2021 00:50,Delay,Delay
ea38db8ba1aad,08/05/2021 10:55,08/05/2021 11:05,Delay,Delay
a9d502a24a29a,26/09/2021 17:32,26/09/2021 17:49,Fast,Fast
706b9c4d4c2a9,04/01/2022 21:37,04/01/2022 21:47,Fast,Fast
d813a4a297297,15/02/2021 17:25,15/02/2021 17:43,Fast,Fast
a1b079001b2c4,16/04/2021 10:47,18/04/2021 04:02,Fast,Fast
a69ca26bfe2e9,12/05/2021 12:05,12/05/2021 13:06,Fast,Fast
8904df5815130,24/11/2021 02:07,24/11/2021 13:11,Fast,Fast
17b29609f097f,29/07/2021 14:51,29/07/2021 15:05,Fast,Fast
68b15547fbfa8,07/10/2021 22:28,07/10/2021 23:05,Fast,Fast
521cd5996e0be,25/04/2021 11:21,27/04/2021 13:22,Fast,Fast
a7586f7939673,11/12/2021 19:22,11/12/2021 19:31,Fast,Fast
6e49598fe5d43,23/01/2022 10:24,23/01/2022 15:07,Delay,Delay
6653d34aea451,03/12/2021 14:07,03/12/2021 14:18,Fast,Fast
a58490ecd9153,24/10/2021 15:05,25/10/2021 15:14,Delay,Delay
a33506e3c3280,03/07/2021 15:10,03/07/2021 15:23,Fast,Fast
861e8a6beb7a4,07/04/2021 13:01,07/04/2021 13:11,Delay,Delay
d655858ddaed1,16/05/2021 11:44,18/05/2021 02:30,Fast,Fast
6a2672bb2f413,31/12/2021 11:56,31/12/2021 12:08,Fast,Fast
cb1ef5cf4e12c,02/11/2021 11:19,02/11/2021 11:35,Fast,Fast
0ab907884bd24,20/12/2021 13:29,22/12/2021 02:38,Fast,Fast
6abb2d5cf5560,04/02/2021 19:47,07/02/2021 03:55,Fast,Fast
99ac72ebfa4bb,24/11/2021 22:46,25/11/2021 01:52,Fast,Delay
0ec0476a26f13,27/01/2021 19:33,28/01/2021 10:31,Fast,Fast
676d6e523aa0c,31/10/2021 12:22,31/10/2021 12:35,Fast,Fast
d0db1a98d02bb,02/07/2021 18:28,04/07/2021 03:50,Fast,Fast
d995e1796df1b,31/05/2021 18:41,31/05/2021 18:50,Fast,Fast
cb4980582c31b,17/01/2021 12:42,17/01/2021 12:55,Fast,Fast
be47ea5f9e0a9,13/12/2021 18:57,13/12/2021 19:10,Fast,Fast
a1bbc57807e6a,03/10/2021 08:44,03/10/2021 08:56,Fast,Fast
0ad01d27ec33b,14/11/2021 10:15,14/11/2021 10:47,Fast,Fast
491be7ece3560,06/01/2022 22:19,06/01/2022 22:30,Delay,Fast
e674cd660dbbb,21/08/2021 11:14,23/08/2021 02:56,Fast,Fast
18dd861e5c00f,17/10/2021 09:45,18/10/2021 03:09,Fast,Fast
4f281e8a71354,05/12/2021 10:53,06/12/2021 02:35,Fast,Fast
06c118e926100,28/11/2021 19:29,28/11/2021 20:30,Delay,Delay
3b6bf8b3df15b,23/11/2021 23:22,24/11/2021 00:30,Fast,Fast
b7ba19b4b46f3,28/11/2021 16:48,30/11/2021 16:51,Fast,Fast
0368b154d8fee,10/01/2022 15:54,10/01/2022 16:10,Fast,Fast
20a04d6f6766c,08/08/2021 17:37,08/08/2021 17:55,Fast,Fast
0ea519f34383b,16/03/2021 22:52,16/03/2021 22:52,Delay,Fast
214efd37bde2c,04/06/2021 20:38,04/06/2021 20:50,Fast,Fast
cab89946d42de,24/11/2021 23:53,25/11/2021 02:53,Fast,Fast
da051f8e189e7,07/07/2021 18:34,08/07/2021 03:30,Fast,Fast
783fc129c5df4,10/12/2021 15:41,12/12/2021 03:50,Fast,Fast
39ecbd8ba97c8,17/01/2022 19:39,17/01/2022 19:49,Fast,Fast
5678a911aa1c2,09/01/2022 12:26,10/01/2022 10:32,Fast,Fast
d26c1b4c45866,08/06/2021 17:10,08/06/2021 22:31,Fast,Fast
2227763d9d981,24/11/2021 20:37,24/11/2021 23:36,Fast,Delay
d7dea36b14f63,17/05/2021 18:17,18/05/2021 08:50,Fast,Fast
4702ae3d6e56f,13/03/2021 07:28,13/03/2021 07:28,Fast,Fast
25f3c18f02cda,30/01/2022 21:47,30/01/2022 22:11,Fast,Fast
cfb418de5861d,27/04/2021 13:12,28/04/2021 15:15,Fast,Fast
f3084fca45026,11/12/2021 14:35,13/12/2021 02:37,Fast,Fast
cdd60a2e1b703,16/11/2021 21:02,16/11/2021 21:16,Fast,Fast
de1f74925ead3,21/09/2021 22:11,21/09/2021 22:46,Fast,Fast
f42f2f2f22539,15/12/2021 15:13,15/12/2021 15:32,Fast,Fast
17366831a1049,15/01/2022 02:20,15/01/2022 02:30,Delay,Fast
ff493573a6459,10/10/2021 15:41,12/10/2021 02:29,Fast,Fast
fa807b349057a,06/10/2021 11:03,06/10/2021 11:14,Fast,Fast
f4e674bf9d420,13/06/2021 21:07,13/06/2021 21:22,Fast,Fast
0c3a7bbb552de,26/01/2021 10:44,26/01/2021 10:55,Delay,Fast
fa014da17d778,03/11/2021 12:49,03/11/2021 13:06,Fast,Fast
de4c18c133937,18/04/2021 16:25,18/04/2021 16:42,Fast,Fast
d8734bcbffa78,31/01/2022 15:24,31/01/2022 15:35,Delay,Delay
a7b5e8194abb9,25/06/2021 11:42,25/06/2021 11:55,Fast,Fast
a8832e1c473c1,16/08/2021 22:58,17/08/2021 00:50,Fast,Fast
fd22d0efc93a1,07/08/2021 18:52,07/08/2021 19:23,Fast,Fast
6eda86bb0e243,06/05/2021 20:23,06/05/2021 20:35,Fast,Fast
af82c744fdb8e,14/04/2021 11:01,18/04/2021 04:32,Fast,Fast
28238951ea5e9,04/09/2021 22:08,04/09/2021 22:23,Fast,Fast
4891914935fc3,15/01/2022 15:18,15/01/2022 15:31,Delay,Delay
bc53a251bd96a,23/11/2021 22:33,25/11/2021 05:17,Fast,Fast
8a7aaca857e31,23/01/2022 08:44,25/01/2022 02:57,Fast,Fast
111d5dce3b327,26/09/2021 10:05,26/09/2021 13:56,Fast,Fast
638dde88aab26,29/05/2021 20:36,31/05/2021 07:02,Fast,Fast
333d56c1be6c6,14/01/2022 12:58,16/01/2022 03:35,Fast,Fast
b150126945cf6,12/12/2021 22:48,12/12/2021 23:31,Delay,Fast
5925c7718cdb3,31/03/2021 12:51,31/03/2021 14:55,Fast,Fast
b5ed147d72304,23/08/2021 20:03,23/08/2021 20:24,Fast,Fast
eb22d614af48a,24/11/2021 13:50,24/11/2021 15:56,Fast,Fast
9f5835dae9e45,07/09/2021 01:34,09/09/2021 04:50,Fast,Fast
6ef39bc9bbb24,24/11/2021 01:36,24/11/2021 01:48,Fast,Fast
34dcbc57e8c04,06/07/2021 17:17,06/07/2021 17:35,Fast,Fast
0bf5f85420463,06/01/2022 15:54,06/01/2022 16:11,Fast,Fast
726e252c65a89,20/11/2021 20:58,20/11/2021 21:09,Fast,Fast
a5f5646e48154,28/01/2022 19:48,29/01/2022 20:12,Fast,Fast
e1c810585933d,21/11/2021 22:40,21/11/2021 22:57,Fast,Fast
29c3b7494e16f,16/12/2021 10:04,16/12/2021 10:15,Delay,Delay
6dac0479267c7,30/01/2022 08:20,01/02/2022 02:56,Fast,Fast
76733bdde101f,24/10/2021 23:43,24/10/2021 23:56,Fast,Fast
a7f32f89e985b,09/12/2021 14:52,12/12/2021 03:50,Fast,Fast
2d06d05da1270,24/11/2021 12:48,24/11/2021 14:58,Fast,Fast
e1f69345a56cb,12/05/2021 10:28,12/05/2021 10:42,Fast,Fast
f11fa7337ced4,10/08/2021 19:36,12/08/2021 02:50,Fast,Fast
7927599c9da2d,08/12/2021 19:07,08/12/2021 19:17,Fast,Fast
e5ce0203a29e3,10/09/2021 10:05,10/09/2021 10:23,Fast,Fast
a99bed5a645e0,21/03/2021 10:29,21/03/2021 10:29,Fast,Fast
ed9654725f67c,08/01/2022 17:28,08/01/2022 17:36,Delay,Fast
981921f2edda5,07/12/2021 13:46,07/12/2021 15:06,Fast,Fast
ebc00d5cff160,21/05/2021 13:09,23/05/2021 03:35,Fast,Fast
78cdbe2c70561,22/09/2021 23:09,22/09/2021 23:24,Fast,Fast
d3d5d9e404bc2,31/05/2021 21:49,31/05/2021 22:02,Fast,Fast
6b42a1a47a897,16/01/2022 14:18,17/01/2022 03:34,Fast,Fast
5bd09ccba13e3,05/10/2021 23:15,07/10/2021 02:24,Fast,Fast
f60ce0246d6a8,28/11/2021 22:24,28/11/2021 22:31,Fast,Fast
de1162e55b981,04/08/2021 22:08,04/08/2021 22:23,Fast,Fast
d108fd46fba79,25/11/2021 16:40,25/11/2021 16:52,Fast,Fast
158a3c150ef70,08/01/2022 20:38,08/01/2022 20:48,Fast,Fast
d7898c85b3a2e,28/03/2021 14:40,28/03/2021 14:50,Fast,Fast
2774277515ba5,08/02/2021 10:58,08/02/2021 11:10,Fast,Fast
c5317b6226736,03/09/2021 17:22,03/09/2021 17:30,Fast,Fast
64f03793252da,21/07/2021 17:52,21/07/2021 18:03,Fast,Fast
5a8b1c7ee177a,16/11/2021 22:02,17/11/2021 17:27,Fast,Fast
3365e70029378,15/08/2021 11:25,15/08/2021 11:50,Fast,Fast
8b9521022d8ba,30/09/2021 12:06,30/09/2021 12:25,Delay,Fast
cb9419b27eafc,22/09/2021 18:22,23/09/2021 02:15,Fast,Fast
3b1bf2521e525,24/05/2021 21:39,26/05/2021 02:25,Fast,Fast
4858e83cc948b,19/08/2021 11:07,19/08/2021 11:25,Fast,Fast
8f80c2b79e1f7,05/10/2021 14:21,05/10/2021 14:49,Fast,Fast
122d8c342a334,17/05/2021 10:44,17/05/2021 10:55,Fast,Fast
91f1ac9fef51d,25/08/2021 16:19,26/08/2021 02:05,Fast,Fast
a7be24401952d,13/12/2021 21:25,13/12/2021 21:38,Fast,Fast
