order_id,payment_type,payment_installments,total_payment_value
d89f2bc92f7c4,boleto_ticket,1,38.01
c6284507771e7,credit_card,4,82.73
8a9e34d4909bf,boleto_ticket,1,128.05
61a9ad8f8846e,credit_card,2,61.80
1aaa0d9715d65,boleto_ticket,1,68.63
5f6787ae0a752,boleto_ticket,1,76.08
777d46e152684,credit_card,1,29.18
c74cf15a0d058,boleto_ticket,1,24.68
b1b7fb0b3ee5a,credit_card,1,54.07
c20d39a2245e7,credit_card,3,75.11
5e9a827bff356,debit_card,1,83.41
76fa50c40676f,credit_card,2,83.26
37c78406fdcff,boleto_ticket,1,72.10
2668daf6efd91,credit_card,2,49.42
1265615de41f2,credit_card,2,178.59
768af9f097203,credit_card,1,104.59
c6af19402bb99,credit_card,3,82.69
849d477a93dbd,credit_card,1,236.21
c217d6dd26201,credit_card,3,169.37
bc2ca72349128,credit_card,1,38.10
69461f62a767c,boleto_ticket,1,27.77
a96a09b0b864b,credit_card,1,116.36
b5199cf7fda57,credit_card,8,342.02
1312c399e9e60,credit_card,6,216.05
7d695cfa9fbe8,credit_card,1,29.09
5d1ab3fe24d78,credit_card,10,195.50
96b58a09cbbe7,credit_card,7,72.38
af71d282849c2,boleto_ticket,1,56.86
e17f918c09d13,credit_card,10,228.82
6b08ba3cb97b0,boleto_ticket,1,113.76
bcc4d7012e842,credit_card,2,102.64
7f890379386e1,credit_card,7,160.76
7c16f8992c1d8,boleto_ticket,1,155.14
380e56f8c76d0,credit_card,10,103.55
f0950a4139dad,credit_card,1,29.47
489e6c6d106ad,credit_card,2,106.77
5cd334db5248e,credit_card,4,47.50
87ecc0689856c,boleto_ticket,1,103.86
2d711253e3a7f,credit_card,8,89.67
f3da9d5969c04,credit_card,10,248.29
c79cc94a0c1ea,credit_card,8,395.82
4830bd20f4817,credit_card,2,68.02
48c1910fa1ec7,credit_card,3,98.88
f67e66e7f6a97,credit_card,3,78.64
6eac1d657d0b0,credit_card,10,615.85
a1abe4afdc284,credit_card,9,158.52
319bc8ded23ab,credit_card,3,133.29
85abf955374c9,credit_card,1,45.62
693ef2ec8af49,credit_card,1,75.07
45d649ed10f4b,credit_card,9,231.67
6c0356c65f1fa,boleto_ticket,1,388.82
83d214ec0f492,credit_card,1,91.66
c262d916ab9ab,credit_card,3,143.71
7195a15d05b12,credit_card,1,166.52
de4531c6f07c7,credit_card,1,40.19
9acd90f39ce47,debit_card,1,34.10
1928d884270ad,credit_card,3,148.15
da44f5132d1e1,credit_card,10,239.60
6e8f17328eb1a,boleto_ticket,1,182.69
dd0488f65af62,credit_card,1,401.24
61782a86c9495,credit_card,9,125.80
1d297bc01ee99,credit_card,8,114.17
474bc88ad3894,debit_card,1,51.10
7b9c0ff18b4e6,credit_card,1,97.72
03edbcb6a0d9f,boleto_ticket,1,103.98
4c8ea2b23fe89,credit_card,4,208.08
dd3f15bb14797,boleto_ticket,1,54.13
258150d332196,boleto_ticket,1,53.00
b8512e1cbbace,credit_card,2,148.15
ab64c3757e3b0,credit_card,10,213.38
43274178eec05,boleto_ticket,1,108.20
b7e33978250f3,credit_card,2,147.61
6b5c695449ca0,credit_card,1,127.14
c019ee29dad22,credit_card,1,40.87
6b4a3034e3a26,credit_card,2,285.39
e37657a1144f9,credit_card,9,450.53
69a4fa9e3806f,credit_card,1,284.81
fcc0c3ecc6e35,credit_card,8,195.90
400cc2d5f3fc6,debit_card,1,63.27
6741c9e8a9220,boleto_ticket,1,293.58
f0755fc00f691,boleto_ticket,1,248.88
0d2676a88e6f1,credit_card,10,601.09
efd8699772d87,credit_card,4,144.57
99bd1bb793d20,credit_card,2,33.24
abe6fc3a443ec,credit_card,1,221.00
fbee296fe4563,credit_card,1,88.44
92bdfe39f6ec8,credit_card,1,31.75
f1d6d702d87c9,credit_card,2,75.07
9b44db242838b,credit_card,2,156.32
285ab955a885e,credit_card,10,457.65
dbd1227918987,credit_card,1,73.15
30022244f8391,boleto_ticket,1,73.80
9b305f72b961e,credit_card,1,58.97
a347b075a9f2a,credit_card,4,75.63
d8fefffc5e502,credit_card,5,58.10
80f12461e0db5,boleto_ticket,1,162.15
057e834621e9f,credit_card,1,35.00
f40512e9dbc7f,credit_card,1,88.72
0080eefe6bdfe,voucher,1,21.10
4fd46302565ab,credit_card,1,71.03
a8a66b691fab7,boleto_ticket,1,139.09
5c738add7102a,credit_card,1,163.68
7951fe6bf56b6,credit_card,4,449.92
9a1b54d458c1c,credit_card,8,831.89
6a6f25933ecaf,credit_card,10,663.93
2e77e97da4b4a,credit_card,1,298.73
d425c95bd124c,credit_card,4,210.10
5fbf3aa388da1,credit_card,4,63.10
16ba2d0d31a32,credit_card,2,116.94
4f046684f4a02,boleto_ticket,1,107.38
9c0bb2722fc88,credit_card,2,45.86
1ac2ab9ebef95,credit_card,3,102.87
4e0cce82cfd9c,boleto_ticket,1,218.01
80cd773eba10b,credit_card,2,146.15
e239f4737793b,boleto_ticket,1,175.75
2621d79932acf,credit_card,7,74.49
38b0b2c6cc3c7,credit_card,10,671.70
26c18b33b3412,credit_card,1,97.20
900b217b73595,credit_card,4,205.76
ac83b30a2a557,credit_card,1,55.09
0b888bff15fd0,credit_card,4,99.16
80e86c5635dee,credit_card,1,135.49
bbcca9f7d608a,credit_card,2,711.57
5e1a8091dba6d,credit_card,4,235.28
3d65922fcb264,credit_card,1,41.53
00a9538200803,credit_card,10,122.17
b972619259449,credit_card,1,29.95
b533eda46b0ac,credit_card,3,68.89
df5c4b21abad0,credit_card,1,123.89
c405d485cdcc2,boleto_ticket,1,71.15
a3cd25b920718,credit_card,10,115.18
0693ed7fd25c2,boleto_ticket,1,642.62
ebfc41f34fc8e,credit_card,3,148.15
0a6a4aa5cfdff,credit_card,3,63.11
b8fc5434947dd,boleto_ticket,1,50.86
ab532e3b39b93,boleto_ticket,1,45.64
e5361ff05ce80,credit_card,9,147.06
9aabbae8988be,boleto_ticket,1,40.09
3cf8df28c6dce,credit_card,5,124.44
408c34b5e78e2,credit_card,1,180.77
d29bae7451e86,boleto_ticket,1,46.75
3eeb4f1bf90ac,boleto_ticket,1,108.38
1e6550366a86f,credit_card,1,207.52
df3c03eb4699b,credit_card,9,96.22
ad6dfb0bd3abc,credit_card,4,65.89
7b4fb0b3fc757,credit_card,2,121.62
b9f9858b8c88a,credit_card,2,203.74
468cfdf916228,boleto_ticket,1,185.05
89ae9eaf1c2da,credit_card,3,35.00
499db3dd17718,boleto_ticket,1,141.11
06ca6a021ac78,voucher,1,101.73
26bcf0ffefb0a,credit_card,1,37.38
2b9ab650c6c0d,credit_card,1,85.27
043d314a10437,credit_card,6,393.76
4c75975d4bc59,credit_card,3,158.13
4316de916b0d0,credit_card,1,59.00
ce6884ad5fd89,credit_card,3,181.40
d7484dde536c3,boleto_ticket,1,56.78
c293caff91b4d,credit_card,6,69.24
15976133ef6fa,credit_card,3,55.11
a72d121eba771,boleto_ticket,1,75.69
0e98c7e52421f,credit_card,4,96.78
8e86bbae492bc,credit_card,3,54.99
5097dfab36173,boleto_ticket,1,498.82
8756f6148c32d,credit_card,3,35.00
7ec1c16b28a6d,credit_card,10,159.26
e437a3afcce4f,boleto_ticket,1,723.20
3206474433cac,boleto_ticket,1,132.64
3b6b7bd1f5108,boleto_ticket,1,48.10
21de7855e6593,credit_card,2,55.46
95e96f33ec0e0,credit_card,5,84.64
f13408808c84e,"voucher, credit_card, voucher",1,112.95
5483497100355,credit_card,1,50.10
47099437ea7b9,credit_card,1,80.89
09b457b73ff6f,boleto_ticket,1,14.08
d347a4cb7dfb6,credit_card,1,36.69
11242fad24bb8,credit_card,10,174.47
678c60f4d1249,"voucher, credit_card",1,115.01
9316144a8d9ca,boleto_ticket,1,93.13
ae5fe0e3eab95,credit_card,5,117.94
326f412f51fd8,credit_card,6,65.71
4d6b1b2e4b39c,credit_card,1,79.10
67514213d769d,credit_card,10,819.32
a9389469a6532,credit_card,1,93.30
3f265be99ef49,credit_card,1,59.23
49486d35380e5,"voucher, credit_card",3,223.81
e2d97f7965aec,credit_card,5,178.27
840a779f5aa2c,credit_card,1,81.78
058cb74d2a851,credit_card,3,159.73
ab1b313bdf1ef,credit_card,1,96.80
9e18b37d807da,voucher,1,64.00
64d08dfc9b314,credit_card,1,73.34
a173a86f193dd,credit_card,2,76.98
66b6935bcd3f8,credit_card,3,67.86
5b0b2a4007b8f,credit_card,3,104.35
9d9b9f1c49775,credit_card,3,107.78
afeb33cbee2b8,credit_card,2,102.64
c5e73ebcc26b7,credit_card,1,107.89
45b8bbbcd2b06,credit_card,1,73.58
91203c83976c1,debit_card,1,209.86
e44f8b7466da1,credit_card,10,166.71
d6f8b347a6593,credit_card,8,132.95
732afd006fbd6,credit_card,6,62.78
ab021e619b6f6,credit_card,4,48.74
9abf2c6e0ed12,credit_card,1,102.58
8429c8cd9a9c1,credit_card,1,122.06
51f0da9e52bd0,credit_card,2,195.71
1a4bf621988a7,credit_card,1,87.90
7f116b0b458eb,credit_card,3,97.87
fddb2436d7a7f,boleto_ticket,1,85.05
4d59cd4ae1354,credit_card,1,162.06
ad09a8d32ea0d,credit_card,3,195.51
fa970cf25364c,boleto_ticket,1,163.69
ff8100cf0b746,boleto_ticket,1,48.72
7991b3919cff5,credit_card,1,68.89
6bf6d7435ed1e,credit_card,3,188.94
11168f1a8b4f6,boleto_ticket,1,110.13
5666bf3bc05f0,boleto_ticket,1,29.55
7a2ff1dc5eb78,credit_card,1,155.63
c776b15fb3955,credit_card,5,55.10
b92e4420826bd,credit_card,10,176.76
352c4f6d73ea7,credit_card,2,102.13
c7af2fdbea489,credit_card,3,90.28
d5baf4942c90c,credit_card,9,262.16
b872870055288,credit_card,3,100.24
1a2cff1ecdf93,boleto_ticket,1,206.92
189ede8811f85,boleto_ticket,1,280.08
6782c53bd0daf,credit_card,5,106.38
57d7b2eb9a24a,credit_card,10,158.93
8ebf7a69ae2b6,boleto_ticket,1,96.00
2909def7b28bc,boleto_ticket,1,18.85
7e22f44994740,credit_card,3,31.84
f3c3a2e795d57,credit_card,1,79.33
df019b68c364a,credit_card,10,118.26
fcabe5278560b,credit_card,1,21.43
7bd5085444119,credit_card,3,227.36
7644d756d99a2,boleto_ticket,1,97.78
e305fb3ebcbe8,credit_card,4,109.77
49fd84ee35a33,credit_card,10,234.20
8e174b3001203,credit_card,5,118.65
96e7a3cdfbf50,credit_card,2,117.35
66b2b253148e4,credit_card,2,68.89
9193ad19600b3,credit_card,1,57.43
626673ba529c6,boleto_ticket,1,115.01
8fa93f539abac,credit_card,10,201.30
96c23b3c06bc1,credit_card,1,57.62
dadbb23c5f080,credit_card,3,970.73
8d93419f34c2a,credit_card,5,112.01
9df68f2c5ce14,credit_card,1,261.24
361037253f7c1,credit_card,10,106.38
27d40c36986e2,credit_card,3,236.54
59249fca9c254,voucher,1,195.12
2041c2df2a44b,boleto_ticket,1,196.60
e672d3da05cc2,credit_card,8,99.87
d748bab93fd81,credit_card,20,241.93
91fc7cb8ff240,credit_card,2,101.12
4f13ee640d0f2,credit_card,1,50.84
7ff76b07fd489,credit_card,1,117.76
165fa914b4737,credit_card,1,299.96
9bc54784375fe,boleto_ticket,1,38.27
de60de61a4876,credit_card,1,44.75
3811e211d3e55,credit_card,3,125.53
49f3cacc26da8,credit_card,1,53.00
cdfe39ad20aed,boleto_ticket,1,62.23
a6f2041142f7a,boleto_ticket,1,112.97
68536e41ff083,boleto_ticket,1,54.69
61e94e00ed8ff,credit_card,2,165.12
d744784dcbcfd,"voucher, voucher, voucher, voucher, voucher, voucher, voucher, credit_card, voucher, voucher, voucher, voucher",1,20.85
325aadcc90b9b,credit_card,1,31.53
422028e7063fc,credit_card,1,81.78
7acfd453e1bde,credit_card,4,367.20
4c39d4228a0da,credit_card,3,185.84
52111ac9129e7,credit_card,6,118.74
fd9cb799bb9ad,credit_card,1,73.34
093a45351ac5e,credit_card,8,160.21
3aeb867c929ab,credit_card,10,117.06
1811955a5a4d5,credit_card,5,79.78
71154e8b08e4f,credit_card,1,50.34
8a667bcdc85e5,credit_card,2,193.50
0fc03e85e1ee7,boleto_ticket,1,207.79
1b2e84a03c174,boleto_ticket,1,115.81
d681e671d7f50,credit_card,4,133.95
30d4783055fee,credit_card,1,94.74
3218afcb4ea4e,credit_card,3,37.00
9570e76646b33,credit_card,3,72.66
f280a39b48cfe,boleto_ticket,1,319.11
cd1190c7bf3e3,boleto_ticket,1,187.47
91ea7ad3e56e2,credit_card,10,161.29
c14020ca7497e,credit_card,1,43.10
1b1813f84aa63,boleto_ticket,1,27.01
1b60ecb942d2f,credit_card,1,73.34
d2dd52d4a6a08,credit_card,3,243.83
6f6b6ef061159,credit_card,1,57.69
5c05ba53778c3,"credit_card, voucher",1,158.13
d85c2d1fb3d11,boleto_ticket,1,368.60
d4aafcdbc7d8e,credit_card,3,75.17
ded72e9288fa0,credit_card,4,71.14
f6a62f061f425,boleto_ticket,1,167.81
fd9bd6a396059,credit_card,3,331.40
de0ebfb9aa59c,voucher,1,157.43
219f8f5a563f2,boleto_ticket,1,28.41
87adcedefd742,boleto_ticket,1,141.40
3330238256be5,credit_card,4,213.16
48cefea91ffb9,credit_card,10,188.40
17992e341dbad,credit_card,1,221.98
17ee1f16fc2eb,credit_card,7,113.91
c8f6f152c2f09,credit_card,3,162.71
21862a77d5da2,credit_card,3,176.39
ad63b18ac9a27,credit_card,2,443.86
3f77b31dcb58c,credit_card,2,146.68
de4b208c77c21,credit_card,1,150.96
620973d2de8e8,credit_card,7,73.34
76612430cf920,credit_card,3,182.59
f88aa95066619,boleto_ticket,1,60.41
4c2c25bf864c9,credit_card,2,257.92
6c28a6655e15b,boleto_ticket,1,46.00
4531f906d00f9,credit_card,6,136.37
1bd0ad0d42998,boleto_ticket,1,268.84
d5d914b567ca7,credit_card,1,31.48
19f7b4a700024,boleto_ticket,1,88.08
f287feb4f19ed,credit_card,3,196.57
86757bae9f96b,credit_card,1,133.58
12f5177effe27,credit_card,2,66.99
0c5af1a536f83,boleto_ticket,1,90.18
3832a9f782873,credit_card,1,195.10
354d10c6c0792,boleto_ticket,1,137.57
07fda4f52c2ef,credit_card,7,74.94
c10c687969333,credit_card,4,48.10
f3ef05d599de7,credit_card,2,121.09
e6107914643fd,boleto_ticket,1,105.28
a001b71f83e45,credit_card,5,69.84
3f9a35343cc83,credit_card,1,90.88
2e58df68f5d55,credit_card,3,44.10
e72ba18a35887,credit_card,2,98.51
e819c06890dc0,"credit_card, voucher",1,180.65
520cd2588b358,credit_card,2,105.94
3f34103348d17,credit_card,3,167.69
9c32013d37c5a,credit_card,2,229.34
36cd43e08491e,boleto_ticket,1,73.34
d03a234eb9378,credit_card,3,98.79
158e4a045938f,boleto_ticket,1,36.78
bfd53bfbbd531,credit_card,4,230.78
613b292046b7a,boleto_ticket,1,88.37
88fe7b6b02af4,credit_card,1,190.44
13707470b9840,boleto_ticket,1,46.05
2d79c4b1a92a6,credit_card,2,57.63
f8b187d99aa0c,credit_card,2,27.77
936a0b5f94e6e,boleto_ticket,1,66.82
37b0e27cf3402,credit_card,6,107.87
e10419aa84d13,credit_card,6,65.67
3106978c98fbf,boleto_ticket,1,75.07
45e00afaf12b9,credit_card,8,107.78
7bfa11c56b4ed,credit_card,1,60.73
739409e6161b8,boleto_ticket,1,223.78
d6f23357cdf74,credit_card,2,843.62
9eddcbef32735,credit_card,2,48.25
f49051a850689,boleto_ticket,1,553.88
81e1046164d41,credit_card,2,112.32
a0f1cf7e70f43,credit_card,1,71.04
9eb2508389de7,credit_card,5,202.82
78794893e0303,credit_card,1,46.05
e553540644150,"credit_card, voucher",1,212.02
0517f54c6ca64,credit_card,6,102.96
415b8a5f4b84a,credit_card,6,156.33
8e100b83c1017,credit_card,10,201.65
8e7d166abf4cf,boleto_ticket,1,280.12
805ff3a7fe901,credit_card,2,174.43
3c952c8f2c8c4,credit_card,2,547.98
b7c92b54ef33b,credit_card,4,116.85
4915346aff73b,credit_card,1,72.15
a163729b35209,credit_card,1,45.10
fc84efd5828f5,credit_card,1,50.00
5b3e42bd5f6c3,boleto_ticket,1,203.63
731c837909b94,boleto_ticket,1,112.43
09ea9e5aadd66,boleto_ticket,1,55.00
dae0951008850,boleto_ticket,1,44.25
f11fbbd29b609,credit_card,6,113.38
58a47b85eda2c,credit_card,1,319.33
ca03e4401319e,credit_card,1,37.78
f706fd2684c16,voucher,1,104.12
22216f9ed5702,credit_card,5,81.82
135a108664ae5,credit_card,2,131.26
320eb06630898,credit_card,5,72.52
da726e474872c,credit_card,7,147.15
fb19e99f48868,credit_card,2,221.88
e3c2137882582,credit_card,1,27.69
09b9b2af6fb10,credit_card,8,197.63
a138939dac5ea,credit_card,7,112.14
b75395a57c576,credit_card,3,156.64
644fa217eee27,credit_card,1,60.37
cdaf5ac1913dc,credit_card,4,183.84
53e47f3301f15,credit_card,1,359.64
b775218b0a5c2,credit_card,5,56.85
cd4c36632db27,credit_card,6,65.53
2a55adca683dd,credit_card,5,250.48
e2b182d8c4722,boleto_ticket,1,56.49
88111d1994a2c,credit_card,1,42.04
3711081893241,credit_card,1,131.44
5e65f0144bcdc,credit_card,3,165.67
481d93b8aeb48,boleto_ticket,1,127.83
690208f9f02be,credit_card,4,242.72
f54d24c1d1e89,credit_card,1,73.51
5a1f6daf687a1,credit_card,4,47.69
648452ebb05ed,credit_card,4,357.03
8a3d5a04c8726,credit_card,2,76.85
a3e07c7903e66,credit_card,1,81.78
c47bf985a0c4d,credit_card,1,36.27
6b24fd7af2fb7,credit_card,1,57.00
27514c4619386,credit_card,1,67.50
b1e83b63e4a3c,credit_card,3,159.69
33c0d380009eb,credit_card,2,198.44
bcc191bb0299d,credit_card,8,80.20
fdd4a9a587f83,"voucher, voucher",1,35.00
ca29aef69232c,credit_card,1,168.35
ec3537f505e03,credit_card,4,146.47
be7bad37891b4,credit_card,2,92.77
0aaf52079ad9a,"credit_card, voucher",1,63.56
454adb82b4021,credit_card,1,106.38
4f709a458dbcb,credit_card,8,368.11
4dd3c2830caf5,"voucher, credit_card",1,81.89
6c07e25c85fca,debit_card,1,114.44
d6955daadd306,credit_card,2,27.77
8f63d71cab14b,credit_card,4,44.75
bbb2d4b44416b,credit_card,6,128.09
38cfc18f5863e,boleto_ticket,1,106.78
51f1a07edc7e7,credit_card,1,64.65
9c6b449b7ef63,boleto_ticket,1,30.08
72a7943e94e85,debit_card,1,198.89
c7545469ebcb7,credit_card,3,39.84
d89ff76386314,credit_card,10,197.70
2c1ccd1bf5dc7,credit_card,4,40.09
d85c2137bb577,credit_card,10,752.04
1d640ff168229,credit_card,3,74.03
4bc003c66ba0d,credit_card,1,72.66
54e94d3bb4817,boleto_ticket,1,36.75
cd9cbb90605a6,credit_card,8,525.09
66abfb3ade6ac,credit_card,3,93.38
59823e486757f,credit_card,7,836.34
260ec4cae2a1d,"voucher, voucher",1,723.10
d3c5d5febfffb,boleto_ticket,1,32.38
47a89cb24e485,credit_card,5,213.96
e43d4f3ce7921,credit_card,6,309.05
09245cefd0f22,debit_card,1,67.62
347b03a3fe3e3,credit_card,4,84.23
f2df3f18c5a3a,credit_card,1,142.41
3bdebe771c9ef,credit_card,2,140.08
83df31a0923c8,boleto_ticket,1,262.94
9524a96d95ac4,credit_card,1,64.17
2c16fd68c943c,credit_card,5,119.50
08cede4b17707,credit_card,1,25.38
bdd26dd8677ea,credit_card,2,166.11
2395ea9e8b8cc,credit_card,3,35.00
02875e7510b06,boleto_ticket,1,207.65
5814858c8e74f,boleto_ticket,1,109.50
a41b16a18dee5,credit_card,3,79.52
5cd4d9618a17c,boleto_ticket,1,63.60
07320b143221e,credit_card,6,147.35
7029823f2bd50,credit_card,1,35.01
aef93c05fa2cc,credit_card,1,30.00
1560a6a503f2d,credit_card,1,79.02
123b427d42fd5,credit_card,4,117.85
84c9de80bd750,voucher,1,142.12
72b48d4decaad,credit_card,1,31.77
782fab5760b03,credit_card,1,73.34
214a2fe954078,"voucher, credit_card",1,118.63
fb01e89063244,credit_card,8,702.48
2a4408b46d59e,credit_card,8,203.14
fa481f91c5049,credit_card,5,280.63
15f18ffab8f15,credit_card,4,49.09
1ddbdecf6c2f7,credit_card,1,56.76
054f637863c82,credit_card,4,106.16
fef1605f778f3,boleto_ticket,1,129.39
f66873c8d457f,credit_card,2,206.87
fb1ef6496ad70,credit_card,1,266.40
20960ec8e3fc5,credit_card,5,58.64
443aabe9f473a,credit_card,1,30.27
7263db8739119,voucher,1,63.01
434d19ce31850,credit_card,1,31.09
fae50876f4b63,credit_card,2,42.42
3321e86ed3f65,credit_card,4,178.27
3c060b57609d8,credit_card,1,34.69
12deecc807f66,credit_card,1,63.10
331c75df9462d,boleto_ticket,1,188.41
cbe19aa564ff9,boleto_ticket,1,86.97
a36018ec3dbd2,credit_card,8,107.00
2bae3d8f495d7,credit_card,1,31.75
084eed852e5d4,credit_card,3,76.19
61845f9f40740,credit_card,2,29.75
c280d7044791d,boleto_ticket,1,25.43
7c70766f9095d,credit_card,8,298.65
f11326e36f6f9,credit_card,2,26.85
e956e9f4abafa,credit_card,3,45.00
c82ee4702fa1e,credit_card,3,71.82
b5f56115ad4c7,credit_card,1,27.68
3352b54772dde,credit_card,5,167.63
68986e9abcf01,"voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher",1,329.22
ef3b6b5a2b8e5,boleto_ticket,1,116.94
5ddb87a64d145,credit_card,3,82.74
414ff8d223205,boleto_ticket,1,123.06
1d42079cecf5b,credit_card,2,58.37
25320e7588bba,credit_card,1,102.47
ea9f37e6441ad,credit_card,12,123.69
d578a6c3ab962,credit_card,6,132.02
2ba8e9dc08792,boleto_ticket,1,68.02
53b81ca39563f,credit_card,1,105.68
6d6491004d3a3,credit_card,8,154.26
f6a08aeb56521,boleto_ticket,1,75.62
eec03ccefd225,credit_card,6,67.47
82150252b46d9,credit_card,5,58.65
182e6e7d78e76,"voucher, credit_card",1,34.00
eaa2ffc415c38,credit_card,2,31.38
5c78dd2abf783,credit_card,1,37.44
5f9c725fc3a73,credit_card,3,145.56
2ee76a07b492b,credit_card,10,141.51
889082daccb85,credit_card,5,92.67
8a5752c862b14,credit_card,1,133.48
a6aca3d825d48,credit_card,5,70.72
cbafec300bb44,credit_card,10,569.51
98877ae61832b,credit_card,6,179.26
b8e2c968b1cdb,boleto_ticket,1,110.30
ac2a62af182ea,boleto_ticket,1,244.15
744c59d7e5b91,credit_card,1,38.75
01e412652aee8,credit_card,5,110.69
44e4e64489511,boleto_ticket,1,149.71
4b3b5ae3a1521,credit_card,2,85.14
3d2a8a23d6874,credit_card,5,114.33
500ec019cfe46,credit_card,10,107.78
1be1c701e9293,boleto_ticket,1,77.89
f3cdcffd1f864,credit_card,7,76.08
deb56facc3b5a,credit_card,1,24.02
b8a1d517a4d51,boleto_ticket,1,115.94
fbe61a3636a57,credit_card,2,92.99
89fb058fe09e4,credit_card,2,128.01
544df78ed7b0b,credit_card,1,347.89
4cb28af125883,credit_card,8,197.70
b96c0974019ff,credit_card,8,91.20
d42df879980c6,boleto_ticket,1,72.45
e5eaba9d57fff,credit_card,7,72.14
c2f32a47340af,boleto_ticket,1,53.05
582cf40a92dfa,boleto_ticket,1,65.69
cd729367c4d62,boleto_ticket,1,108.16
a13dad9c12002,"credit_card, voucher",1,400.89
8a22f655ea061,credit_card,4,42.00
8c006b96e225d,credit_card,1,82.14
c046af3c6ff5e,credit_card,3,555.94
5e5235b7e247a,credit_card,4,105.89
cbe8a2a1e53ef,credit_card,2,37.77
5f378231310fa,credit_card,5,237.98
16b3144bba17f,credit_card,10,194.56
d122b55c2f206,boleto_ticket,1,74.16
07b8c90ec244e,credit_card,10,160.17
8f090a8a6a55b,credit_card,2,20.75
7f1026976db24,"credit_card, voucher",3,"-1,508.12"
ceb305eab9b81,credit_card,3,262.83
251d584a7bf1c,credit_card,10,311.18
931a37da80254,credit_card,2,51.00
b8f3f5266d69d,credit_card,3,116.85
319d08101329d,credit_card,4,195.68
116d9a8124662,boleto_ticket,1,34.51
e0f06a9be4598,credit_card,1,185.59
7e34d6cb3585e,credit_card,1,96.88
fcd8e00f2349e,credit_card,10,426.06
c157dbeb8cf92,credit_card,1,36.69
9d64f8bf522b0,credit_card,1,69.12
00b402977cc2d,credit_card,1,165.91
d985f2272fc64,credit_card,1,75.08
ef8c0e9980139,boleto_ticket,1,102.23
9f56305c47258,credit_card,3,119.08
4b90a2da69034,credit_card,6,398.88
c921d0a5bb120,credit_card,1,66.67
f0c5bff76f03d,credit_card,7,191.19
a24fa3c980b1e,credit_card,6,674.87
92307d6aa7480,credit_card,1,53.95
bffbaaa7dd15f,credit_card,4,185.94
1d21d15604734,credit_card,1,40.05
6c12025e62b6b,boleto_ticket,1,47.74
966dc994c21a7,credit_card,2,125.80
4ccd8d589153a,credit_card,1,123.06
ace0c37bb9f34,credit_card,1,34.77
8d93db35d0616,boleto_ticket,1,42.62
11b60b9ab41e0,credit_card,3,253.19
6ffe7ca87083c,boleto_ticket,1,185.84
4186a43151ef6,boleto_ticket,1,57.75
458a97ac969a2,boleto_ticket,1,194.50
867250cb43c91,boleto_ticket,1,110.40
b7b6e5d27389c,credit_card,2,27.33
f71c228ab4e07,credit_card,3,33.78
fd2183c83737b,boleto_ticket,1,70.70
37bfe6447bfcc,credit_card,10,"1,033.12"
da6605d9717a0,boleto_ticket,1,38.94
86d06b7778a57,credit_card,4,190.76
506b76a871ec7,credit_card,2,72.14
932fbc15f094e,credit_card,1,156.72
33d610ae5e438,voucher,1,58.09
5a3b9247ebe8e,boleto_ticket,1,27.68
f36aa1c0b36e1,credit_card,5,186.94
ef22b8bd18089,credit_card,5,115.50
bcedf9f332327,boleto_ticket,1,59.50
95c8f9b1ae666,boleto_ticket,1,168.37
b90759430b75b,credit_card,6,381.90
de55aa2430a27,credit_card,4,77.98
7f7634ac893bd,credit_card,1,264.95
cd9616c8fecd4,credit_card,4,174.86
9380e72f16f88,credit_card,1,116.36
4cd1d563e424c,credit_card,2,255.44
5cf62f3efa0ac,boleto_ticket,1,202.87
c63031afd4f13,boleto_ticket,1,53.10
fb1d250a0a012,credit_card,4,44.59
2b9ade0855229,boleto_ticket,1,76.78
3d5dd5885122f,credit_card,2,87.61
b9fc20a6c6997,boleto_ticket,1,49.14
cdcbc67d2ba50,credit_card,5,53.21
617f3a9f936d7,credit_card,2,67.60
1ec1f07325915,credit_card,4,87.41
205e1625b5331,boleto_ticket,1,57.72
5a04c1f1bc596,boleto_ticket,1,333.51
1bb21ac166a18,credit_card,1,85.82
fdee20f510d6d,credit_card,2,64.10
04ebaf67aaf47,credit_card,3,36.35
f52e3ec5b20ec,credit_card,1,37.00
c771cd8c6e7fc,credit_card,4,210.60
ac12137363902,boleto_ticket,1,85.23
87a11525f048f,credit_card,1,72.48
0ab83b896412a,debit_card,1,49.53
277df783baca1,credit_card,10,106.97
850611f602fc9,credit_card,2,61.09
10b693492f98a,credit_card,3,86.95
e668b412ed5e5,credit_card,1,128.34
9f9993a994853,"credit_card, voucher",1,67.50
20127365b4fd8,credit_card,6,213.70
a4fcda0b2f2fe,credit_card,1,420.28
04c83c9c1a1a3,credit_card,1,45.07
39218a1387932,boleto_ticket,1,144.04
2866ad8a77215,credit_card,10,"1,220.72"
94d97c72b44d4,credit_card,3,110.32
a3f77b0bcdb92,credit_card,3,152.17
8fe92d6b42fe5,credit_card,3,45.67
536495b2bd082,credit_card,5,57.68
c75e8a88ed5d9,credit_card,5,53.30
bbcec247fdf76,credit_card,2,425.07
4e44d7ac6534e,credit_card,6,64.26
35e5581ec300c,credit_card,1,39.09
3d55d2829acff,credit_card,3,72.42
56682e084b09b,credit_card,3,76.75
58c498598f18c,credit_card,3,184.93
18fd19299206d,credit_card,6,122.01
